Price,Levy,Prod. year,Category,Leather interior,Fuel type,Engine volume,Cylinders,Gear box type,Drive wheels,Color,Airbags,Make model,Mileage (mi)
35043,640,2013,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Silver,4,SSANGYONG REXTON,57618
1568,1079,2018,Sedan,Yes,Petrol,2,4.0,Automatic,Front,Blue,12,HYUNDAI Elantra,38398
13485,501,2014,Sedan,Yes,Petrol,1.5 Turbo,4.0,Automatic,Front,Silver,12,FORD Fusion,82804
17876,0,2011,Sedan,No,Petrol,1.8,4.0,Tiptronic,Front,Black,12,HYUNDAI Elantra,42732
23521,781,2012,Sedan,No,Petrol,2.5,4.0,Tiptronic,Front,Black,12,TOYOTA Camry,70215
16935,0,2012,Hatchback,No,Hybrid,1.5,4.0,Variator,Front,Silver,12,TOYOTA Prius C,56793
44752,639,2014,Jeep,Yes,Diesel,2,4.0,Automatic,Front,White,4,SSANGYONG REXTON,23330
8781,0,2005,Hatchback,No,Petrol,1.5 Turbo,4.0,Tiptronic,Front,Silver,5,MITSUBISHI Colt,97555
34811,690,2016,Jeep,Yes,Hybrid,3.5,6.0,Automatic,Front,Grey,12,LEXUS RX 450,0
5488,0,2003,Sedan,Yes,Petrol,1.8 Turbo,4.0,Manual,Front,Black,6,VOLKSWAGEN Jetta,141673
19200,0,1999,Sedan,Yes,Petrol,4,8.0,Tiptronic,4x4,Green,7,JAGUAR XJ,621
7527,862,2011,Jeep,No,Petrol,2.5,4.0,Tiptronic,4x4,Black,0,SUBARU Forester SH,261473
18817,609,2018,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,White,12,TOYOTA Camry,21784
2587,1079,2018,Jeep,Yes,Petrol,2,4.0,Automatic,Front,Grey,12,TOYOTA CHR,10074
7840,0,2002,Sedan,Yes,Petrol,3.2,6.0,Tiptronic,Rear,Black,8,MERCEDES-BENZ E 320,7456
7213,0,2003,Universal,No,Petrol,2.0 Turbo,4.0,Tiptronic,4x4,White,2,SUBARU Forester,11185
13485,0,2005,Jeep,No,Petrol,2.7,6.0,Automatic,4x4,Carnelian red,6,SUZUKI Grand Vitara,111847
41387,1091,2016,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,Silver,4,HYUNDAI H1,68468
3000,0,1994,Sedan,No,Petrol,1.4,4.0,Manual,Front,Green,0,OPEL Astra,690
11704,530,2013,Hatchback,Yes,Petrol,1.6,4.0,Automatic,Front,Blue,4,CHEVROLET Aveo,44117
10976,0,2008,Sedan,No,CNG,1.6,4.0,Manual,Front,Silver,4,OPEL Combo,127381
18124,707,2011,Coupe,Yes,Petrol,2,4.0,Automatic,Front,Black,4,HYUNDAI Genesis,99419
46919,765,2015,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Black,4,HYUNDAI Santa FE,72700
1568,753,2012,Sedan,Yes,Petrol,2.4,4.0,Automatic,Front,Black,12,HYUNDAI Sonata,153000
14900,530,2013,Sedan,No,Petrol,1.6,4.0,Automatic,Front,White,8,FORD Fiesta,22991
22545,707,2011,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Silver,4,SSANGYONG Korando,62072
32929,1017,2017,Jeep,No,Petrol,2,4.0,Variator,4x4,Brown,6,MITSUBISHI Outlander Sport,13049
26343,0,2012,Coupe,No,Petrol,3.7,6.0,Manual,Rear,Blue,9,FORD Mustang,57166
15053,765,2015,Sedan,Yes,LPG,2,4.0,Automatic,Front,Silver,4,HYUNDAI Sonata,169491
5645,0,2001,Universal,Yes,Diesel,2,4.0,Manual,Front,Black,4,OPEL Vectra B,274025
4077,0,1997,Goods wagon,No,Diesel,1.9,4.0,Manual,Front,Blue,2,VOLKSWAGEN Caddy,120546
10036,0,2007,Sedan,No,Petrol,1,3.0,Automatic,Front,Silver,4,TOYOTA Vitz,6904
16621,915,2014,Jeep,Yes,Diesel,3,6.0,Automatic,4x4,White,0,BMW X5,68795
7840,0,1997,Sedan,No,CNG,1,4.0,Manual,Front,Black,2,NISSAN Micra,1795
10976,765,2015,Sedan,Yes,LPG,2,4.0,Automatic,Front,White,4,HYUNDAI Sonata,385719
16041,586,2012,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,Grey,4,CHEVROLET Cruze,50019
7840,0,2004,Minivan,No,LPG,2.3,4.0,Automatic,Front,Silver,2,MAZDA MPV,93692
8000,1236,2011,Hatchback,No,Petrol,1.3,4.0,Variator,4x4,Blue,2,TOYOTA Vitz,126138
10300,0,2006,Minivan,No,CNG,1.6,4.0,Manual,Front,White,6,OPEL Zafira,217480
4861,308,2015,Sedan,Yes,Hybrid,1.5,4.0,Automatic,Front,Blue,0,HONDA Civic,30616
17405,706,2011,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Grey,4,KIA Sportage,29349
3763,0,1997,Sedan,Yes,Petrol,2.3,4.0,Automatic,Rear,Silver,4,MERCEDES-BENZ E 230,65244
16891,730,2016,Sedan,Yes,Diesel,1.6,4.0,Automatic,Front,White,4,HYUNDAI Accent,27241
32910,777,2014,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,Silver,4,HYUNDAI H1,86992
20071,753,2012,Sedan,Yes,Hybrid,2.4,4.0,Automatic,Front,Black,8,KIA Optima,62137
21169,0,2004,Microbus,No,Diesel,2,4.0,Manual,Rear,White,4,FORD Transit S,148508
6899,0,2002,Universal,No,CNG,2,4.0,Automatic,4x4,Silver,2,SUBARU Legacy,117219
25716,1051,2016,Sedan,No,Petrol,2.4,4.0,Tiptronic,Front,Black,16,HYUNDAI Sonata,31690
8154,1172,2011,Sedan,Yes,Petrol,3.5,6.0,Automatic,4x4,Silver,12,LEXUS IS 350,160976
51272,891,2016,Sedan,Yes,Petrol,2,4.0,Automatic,Front,White,4,HONDA Civic,26332
16621,562,2015,Sedan,Yes,Petrol,1.4 Turbo,4.0,Tiptronic,Front,White,12,CHEVROLET Cruze,89477
13771,790,2009,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Silver,4,HYUNDAI Elantra,88913
21639,0,2013,Hatchback,No,Hybrid,2,4.0,Automatic,Front,Grey,4,FORD C-MAX HYBRID,77671
17562,640,2013,Sedan,Yes,Hybrid,2,4.0,Automatic,Front,Black,6,FORD Fusion,135707
1019,1055,2013,Jeep,Yes,Hybrid,3.5,6.0,Automatic,Front,White,12,LEXUS RX 450,85773
10192,456,2015,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,Black,12,LEXUS ES 300,60914
15994,1172,2011,Coupe,Yes,Diesel,3.5,6.0,Automatic,Rear,Silver,12,MERCEDES-BENZ E 350,105900
64290,0,2014,Coupe,Yes,Petrol,3.0 Turbo,6.0,Tiptronic,Rear,Grey,12,BMW 435 CUPE,34797
2901,530,2013,Jeep,Yes,Petrol,1.6,4.0,Automatic,Front,White,0,NISSAN Juke,103156
17562,562,2015,Sedan,No,Petrol,1.4,4.0,Tiptronic,Front,White,8,CHEVROLET Cruze,62137
8467,781,2012,Sedan,No,Petrol,2.5,4.0,Tiptronic,Front,Silver,12,VOLKSWAGEN Passat,117119
10036,0,2006,Hatchback,No,Hybrid,1.7,4.0,Automatic,Front,White,6,TOYOTA Prius,17088
14113,0,2005,Sedan,Yes,LPG,3.5 Turbo,6.0,Tiptronic,4x4,Grey,10,MERCEDES-BENZ E 350,16528
24462,0,2006,Jeep,Yes,Petrol,5,8.0,Tiptronic,4x4,Silver,12,MERCEDES-BENZ ML 500,134216
11760,986,2010,Sedan,Yes,Hybrid,2.4,4.0,Tiptronic,Front,Black,12,LEXUS HS 250h,96934
87811,0,2003,Jeep,Yes,Petrol,5.5 Turbo,8.0,Automatic,4x4,Silver,8,MERCEDES-BENZ G 55 AMG,85439
54568,1360,2013,Jeep,Yes,Petrol,4.6,8.0,Automatic,4x4,Black,0,LEXUS GX 470,125921
18189,769,2011,Jeep,Yes,Diesel,2.2,4.0,Automatic,Front,Grey,4,CHEVROLET Captiva,43794
27174,765,2015,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Black,4,CHEVROLET Captiva,63092
17240,0,2012,Sedan,Yes,Petrol,2.5,5.0,Tiptronic,Front,Black,12,VOLKSWAGEN Passat,67729
22649,642,2012,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Grey,4,CHEVROLET Orlando,80629
14113,761,2010,Sedan,Yes,Hybrid,1.8,4.0,Variator,Front,Black,8,TOYOTA Prius,193868
22894,738,2017,Sedan,No,Petrol,1.4 Turbo,4.0,Automatic,Front,Black,6,CHEVROLET Cruze,29080
11290,0,2000,Jeep,No,Diesel,2.7 Turbo,5.0,Tiptronic,4x4,Silver,4,MERCEDES-BENZ ML 270,208159
4704,781,2018,Sedan,Yes,Petrol,1.4,4.0,Automatic,Front,Grey,12,CHEVROLET Cruze,25987
38445,891,2016,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Silver,4,CHEVROLET Captiva,33847
19757,0,1998,Jeep,Yes,Petrol,4.7,8.0,Automatic,4x4,Black,2,LEXUS LX 470,251531
2800,0,1999,Sedan,No,Petrol,1.6,9.0,Manual,4x4,White,6,VAZ 2107,6214
13799,639,2014,Sedan,No,Petrol,2,4.0,Automatic,4x4,Silver,4,FORD Focus,5369
8938,0,2000,Coupe,Yes,Petrol,2,4.0,Manual,Rear,Silver,4,MERCEDES-BENZ CLK 200 Kompressor,117826
15053,0,2012,Sedan,No,Petrol,2,4.0,Automatic,Front,Silver,4,FORD Focus,124274
18817,0,2007,Sedan,Yes,Petrol,2.5,6.0,Tiptronic,Rear,Silver,6,MERCEDES-BENZ C 230,158450
12000,2670,2010,Minivan,No,Petrol,2.4,4.0,Automatic,Front,Black,2,HONDA Elysion,106254
9722,765,2015,Sedan,Yes,LPG,2,4.0,Automatic,Front,Orange,4,HYUNDAI Sonata,438598
8900,1266,2014,Sedan,No,Hybrid,1.5,4.0,Automatic,Front,White,4,TOYOTA Aqua,85749
9408,0,1994,Jeep,Yes,Petrol,4,6.0,Automatic,4x4,Green,0,JEEP Grand Cherokee,208159
9408,0,1999,Sedan,Yes,Petrol,3.2,6.0,Tiptronic,Rear,Silver,6,MERCEDES-BENZ E 550,93206
83251,2578,2016,Cabriolet,Yes,Petrol,6.2,4.0,Automatic,Front,Black,4,CHEVROLET Camaro,50419
1803,779,2013,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,Blue,0,TOYOTA Camry,85041
29793,1053,2014,Sedan,Yes,Diesel,3.5,6.0,Automatic,4x4,Black,12,MERCEDES-BENZ E 350,136099
40769,0,2015,Jeep,No,Petrol,2.5,4.0,Tiptronic,4x4,Grey,8,TOYOTA RAV 4,37779
22266,353,2015,Hatchback,No,Hybrid,1.8,4.0,Automatic,Front,White,12,TOYOTA Prius,98798
9408,641,2012,Sedan,Yes,Diesel,2,4.0,Automatic,Front,Black,4,CHEVROLET Cruze,32505
23678,831,2017,Sedan,Yes,LPG,1.6,4.0,Automatic,Front,White,4,HYUNDAI Elantra,68351
20698,891,2016,Sedan,Yes,LPG,2,4.0,Automatic,Front,Grey,4,HYUNDAI Sonata,16609
5331,0,1999,Pickup,No,Diesel,1.9,4.0,Manual,Front,White,2,VOLKSWAGEN Caddy,161556
11704,790,2009,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Silver,4,CHEVROLET Lacetti,74444
1960,751,2013,Jeep,Yes,Petrol,2.4,4.0,Automatic,Front,Silver,12,CHEVROLET Captiva,82288
20385,0,2007,Sedan,Yes,Petrol,3,6.0,Tiptronic,Rear,White,0,MERCEDES-BENZ C 300,621
14113,1995,2003,Microbus,No,Diesel,2.4 Turbo,4.0,Manual,Rear,Yellow,2,FORD Transit 135,119925
3607,707,2011,Sedan,Yes,Petrol,2,4.0,Automatic,Front,Silver,12,HYUNDAI Sonata,105487
24239,501,2014,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,Silver,4,TOYOTA Aqua,9001
20491,730,2016,Sedan,Yes,Diesel,1.6,4.0,Automatic,Front,Grey,4,HYUNDAI Elantra,31100
28532,502,2013,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,White,4,TOYOTA Aqua,36661
1490,586,2012,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,White,0,LEXUS CT 200h,108184
22197,503,2012,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,Orange,4,TOYOTA Aqua,40016
10976,1187,2014,Sedan,No,Petrol,1.4 Turbo,4.0,Automatic,Front,Beige,6,CHEVROLET Cruze,78293
37580,765,2015,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Grey,4,HYUNDAI Tucson,37282
5018,645,2011,Jeep,Yes,Hybrid,1.8,4.0,Automatic,Front,Grey,12,TOYOTA Prius,304213
10663,1032,2012,Hatchback,No,Petrol,1.2,4.0,Automatic,Front,White,4,NISSAN Note,112468
50184,891,2016,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Blue,4,HYUNDAI Tucson,75661
10976,0,1984,Jeep,Yes,CNG,1.6,4.0,Manual,4x4,Green,0,SUZUKI Samurai,62137
19613,694,2014,Jeep,Yes,Diesel,2.2,4.0,Automatic,Front,Black,4,CHEVROLET Captiva,121597
45473,0,2006,Sedan,Yes,Petrol,5,10.0,Manual,Rear,Blue,10,BMW M5 Japan,60273
15367,0,2012,Hatchback,No,Diesel,2.0 Turbo,4.0,Manual,Front,White,10,VOLKSWAGEN Golf TDI,80778
25729,831,2017,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Silver,4,HYUNDAI Elantra,35032
6586,1018,2011,Coupe,Yes,Petrol,3,6.0,Automatic,4x4,Black,12,BMW 335,89446
18660,639,2014,Jeep,No,Petrol,2,4.0,Automatic,4x4,Silver,8,MITSUBISHI Outlander SPORT,51894
57842,879,2019,Jeep,Yes,Petrol,1.6,4.0,Automatic,Front,White,4,HYUNDAI Tucson,20334
3450,915,2014,Sedan,Yes,Petrol,3,6.0,Automatic,Rear,Black,12,BMW 535,0
17694,691,2017,Hatchback,Yes,Petrol,1.3,4.0,Automatic,Front,Blue,4,HONDA FIT,43476
15053,0,2007,Microbus,No,Diesel,2.2 Turbo,5.0,Manual,Front,White,0,FORD Transit,0
11290,0,1999,Coupe,Yes,Petrol,3.2,6.0,Tiptronic,Rear,Silver,12,MERCEDES-BENZ CLK 320,147265
4861,781,2012,Jeep,Yes,Petrol,2.5,4.0,Automatic,4x4,Silver,0,SUBARU Forester,161639
10017,966,2009,Goods wagon,No,Diesel,2.0 Turbo,4.0,Manual,Front,White,2,VOLKSWAGEN Caddy,147886
31988,1017,2017,Jeep,Yes,Petrol,2,4.0,Automatic,4x4,Grey,12,LEXUS NX 200,33629
34406,770,2016,Jeep,Yes,Diesel,1.7,4.0,Automatic,Front,Grey,4,HYUNDAI Tucson,62913
8154,0,2003,Universal,No,Petrol,2,4.0,Automatic,Front,Silver,4,TOYOTA Caldina,69594
29793,0,2010,Jeep,Yes,Petrol,2.4,4.0,Tiptronic,4x4,White,10,HYUNDAI Tucson,111847
14113,761,2010,Hatchback,No,Hybrid,1.8,4.0,Automatic,Front,White,8,TOYOTA Prius,121864
29633,891,2016,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Grey,4,HYUNDAI Tucson,16928
11447,1266,2014,Sedan,No,Hybrid,1.5,4.0,Automatic,Front,Silver,5,TOYOTA Aqua s,82642
20071,0,2013,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,Grey,6,HYUNDAI Elantra LIMITED,76553
8624,0,2009,Hatchback,No,Hybrid,1.3,4.0,Variator,Front,Silver,4,HONDA Insight,111847
13328,1399,2010,Jeep,Yes,Hybrid,3.5,6.0,Automatic,4x4,Silver,12,LEXUS RX 450,115578
17562,777,2014,Sedan,Yes,Petrol,2.5,4.0,Tiptronic,Front,Black,10,TOYOTA Camry,54681
36068,777,2014,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,Silver,4,HYUNDAI H1,53396
7840,0,2001,Sedan,Yes,Diesel,2.2 Turbo,6.0,Tiptronic,Front,Black,6,PEUGEOT 607,201946
47217,1249,2017,Universal,Yes,Diesel,2.5,4.0,Automatic,Front,Silver,4,HYUNDAI H1,24278
37000,1091,2016,Universal,Yes,Diesel,2.5,4.0,Automatic,Front,Silver,4,HYUNDAI H1,55923
16621,1017,2017,Sedan,Yes,Petrol,2,4.0,Automatic,Rear,Silver,12,MERCEDES-BENZ E 300,44043
6523,687,2010,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Blue,4,DAEWOO Lacetti,22447
12231,645,2011,Sedan,No,Petrol,1.8,4.0,Automatic,Front,Sky blue,8,CHEVROLET Cruze,80778
27946,528,2014,Sedan,Yes,Diesel,1.6,4.0,Automatic,Front,White,4,HYUNDAI Elantra,63474
23239,583,2011,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Grey,4,HYUNDAI Elantra,85260
12544,994,2008,Hatchback,No,Petrol,1.8,4.0,Manual,Front,Black,4,OPEL Astra H,104390
17245,0,2016,Hatchback,No,Petrol,1.6,4.0,Tiptronic,Front,Silver,12,FORD Fiesta,45733
2352,0,1991,Sedan,No,CNG,1.8,4.0,Manual,Front,White,0,VOLKSWAGEN Golf,145401
79902,1011,2016,Jeep,Yes,Petrol,2.3,4.0,Automatic,Front,White,4,FORD Explorer,77716
26343,810,2016,Sedan,Yes,Petrol,1.8 Turbo,4.0,Tiptronic,Front,White,12,VOLKSWAGEN Passat,54059
8624,0,2000,Sedan,No,LPG,2.6,6.0,Manual,Rear,Silver,6,MERCEDES-BENZ C 240,122162
21639,503,2012,Universal,Yes,Diesel,1.5 Turbo,4.0,Manual,Front,Black,6,RENAULT Megane GT Line,105633
39201,0,2010,Jeep,Yes,Diesel,3.5 Turbo,6.0,Tiptronic,Rear,Black,0,BMW X5,166299
17249,0,2010,Hatchback,Yes,Hybrid,1.8,4.0,Variator,Rear,Black,4,TOYOTA Prius,111350
25089,585,2013,Sedan,Yes,Petrol,1.8 Turbo,4.0,Automatic,Rear,White,12,MERCEDES-BENZ C 250,59030
9565,915,2014,Hatchback,Yes,Petrol,3,6.0,Automatic,4x4,Grey,0,AUDI A7,118914
12281,761,2010,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,Grey,4,CHEVROLET Lacetti,79695
9938,639,2014,Sedan,Yes,LPG,2,4.0,Automatic,Front,Silver,4,HYUNDAI Sonata,234842
17540,640,2013,Sedan,Yes,Petrol,2,4.0,Automatic,Front,White,4,KIA Optima,25732
1098,1091,2016,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,Blue,12,TOYOTA Camry,71078
37580,891,2016,Jeep,Yes,Diesel,2,4.0,Automatic,Front,White,4,HYUNDAI Tucson,61516
14269,1324,2010,Jeep,Yes,Hybrid,3.3,6.0,Automatic,4x4,Blue,12,TOYOTA Highlander,186639
18000,2421,2016,Jeep,Yes,Petrol,2,4.0,Automatic,4x4,Red,8,NISSAN X-Trail,13670
1725,473,2014,Sedan,Yes,Petrol,1.4,4.0,Automatic,Front,Silver,12,CHEVROLET Cruze,114851
23521,0,2011,Universal,No,Petrol,1.8 Turbo,4.0,Manual,4x4,Silver,10,SKODA Octavia,111847
13485,0,2003,Jeep,Yes,CNG,3.7,6.0,Tiptronic,4x4,Black,12,MERCEDES-BENZ ML 350,146146
25089,0,2008,Sedan,Yes,Petrol,3.5,6.0,Tiptronic,Rear,Black,0,MERCEDES-BENZ CLS 350 AMG,39146
29777,640,2013,Jeep,Yes,Diesel,2,4.0,Automatic,Front,White,4,HYUNDAI Santa FE,113224
22580,1172,2011,Jeep,Yes,Petrol,3.5,6.0,Automatic,4x4,Grey,12,TOYOTA Highlander,228704
7840,0,2004,Hatchback,No,Petrol,1.3,4.0,Variator,Front,Silver,4,TOYOTA Vitz,105846
36166,831,2017,Jeep,Yes,Diesel,1.6,4.0,Automatic,Front,Silver,4,CHEVROLET Orlando,44366
34497,0,2015,Sedan,Yes,Plug-in Hybrid,2,4.0,Automatic,Front,Black,0,FORD Fusion,48467
17186,642,2012,Sedan,Yes,Petrol,2,4.0,Automatic,Front,Grey,4,HYUNDAI Sonata,97783
17158,530,2013,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Grey,4,HYUNDAI Elantra,73011
5018,830,2019,Coupe,Yes,Petrol,1.5,4.0,Automatic,Front,Black,12,CHEVROLET Malibu,5412
42337,917,2013,Jeep,Yes,Petrol,3.0 Turbo,6.0,Tiptronic,4x4,Black,12,AUDI Q5 S-line,86532
49858,749,2014,Jeep,Yes,Petrol,2.4,4.0,Automatic,Front,Grey,4,HYUNDAI Santa FE,54059
19757,0,2006,Microbus,No,Diesel,2.4 Turbo,4.0,Manual,Rear,White,4,FORD Transit,177712
16621,1296,2008,Jeep,No,Petrol,2.4,5.0,Automatic,Front,White,0,TOYOTA RAV 4,70588
30038,880,2018,Sedan,Yes,Diesel,1.6,4.0,Automatic,Front,White,4,HYUNDAI Elantra,37282
16308,1327,2018,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,Silver,12,TOYOTA Camry,28192
29793,0,2013,Jeep,Yes,Petrol,2.0 Turbo,4.0,Tiptronic,4x4,Orange,12,BMW X1,42253
12858,0,2002,Coupe,Yes,Diesel,2.7 Turbo,5.0,Tiptronic,Rear,Black,8,MERCEDES-BENZ CLK 270,161556
16618,1408,2007,Microbus,No,Diesel,2.2 Turbo,4.0,Manual,Front,White,2,FORD Transit,98177
18817,0,2009,Sedan,Yes,Hybrid,1.8,4.0,Automatic,Front,Silver,8,TOYOTA Prius,178976
34406,777,2014,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,Grey,4,HYUNDAI H1,74492
45044,1017,2017,Sedan,Yes,Petrol,2,4.0,Automatic,Front,White,4,HYUNDAI Sonata,59619
1490,1360,2013,Jeep,Yes,Petrol,4.6,8.0,Automatic,4x4,Black,0,LEXUS GX 470,95763
8938,0,1998,Minivan,Yes,Diesel,2.3 Turbo,4.0,Manual,Front,Green,4,MERCEDES-BENZ Vito,137944
8467,0,2005,Universal,No,Petrol,2,4.0,Automatic,4x4,Silver,4,SUBARU Forester,90457
3136,0,2002,Hatchback,No,Petrol,1.2,4.0,Manual,Front,Green,2,DAIHATSU Sirion,15534
8467,765,2015,Sedan,Yes,LPG,2,4.0,Automatic,Front,Orange,4,HYUNDAI Sonata,383194
5018,1624,2009,Sedan,Yes,Diesel,3.5,6.0,Automatic,Rear,Black,12,MERCEDES-BENZ E 350,67816
84675,0,2014,Jeep,Yes,Diesel,3.0 Turbo,6.0,Tiptronic,4x4,Black,12,TOYOTA Land Cruiser Prado,85128
10663,528,2014,Hatchback,No,Petrol,1.6,4.0,Automatic,Front,Black,8,FORD Fiesta,52692
11917,0,1995,Microbus,No,Diesel,2.5 Turbo,4.0,Manual,Rear,White,0,FORD Transit,0
14740,639,2014,Hatchback,No,Petrol,2,4.0,Automatic,Front,Grey,8,HYUNDAI Elantra GT,32280
6899,0,1996,Sedan,No,Petrol,2.3,4.0,Manual,Rear,Silver,2,MERCEDES-BENZ C 230,130771
15624,528,2014,Sedan,Yes,Diesel,1.6,4.0,Automatic,Front,White,4,HYUNDAI Accent,78457
10349,0,2010,Sedan,No,Petrol,1.3,4.0,Variator,Front,Beige,8,MITSUBISHI Colt,55685
1568,639,2014,Sedan,Yes,Diesel,2,4.0,Automatic,Front,Silver,12,VOLKSWAGEN Jetta,51196
14740,586,2012,Sedan,No,Petrol,1.8,4.0,Tiptronic,Front,Blue,11,HYUNDAI Elantra,80157
10976,765,2015,Sedan,Yes,LPG,2,4.0,Automatic,Front,White,4,HYUNDAI Sonata,385719
6586,0,1998,Sedan,Yes,CNG,3.2,6.0,Automatic,Rear,White,6,MERCEDES-BENZ E 320,0
46101,0,2015,Sedan,Yes,Hybrid,2.5,6.0,Automatic,Rear,White,10,TOYOTA Camry,55675
22580,1017,2017,Sedan,Yes,Petrol,2,4.0,Automatic,Rear,Black,12,MERCEDES-BENZ E 300,31646
14113,0,2002,Sedan,Yes,Diesel,2.7 Turbo,6.0,Automatic,Rear,White,4,MERCEDES-BENZ E 270,3107
16621,642,2012,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Silver,4,CHEVROLET Orlando,123031
19130,650,2016,Sedan,No,Petrol,1.4 Turbo,4.0,Tiptronic,Front,Grey,12,CHEVROLET Cruze RS,19884
2430,87,2013,Coupe,Yes,Petrol,0,4.0,Automatic,Rear,White,12,MERCEDES-BENZ C 250,75559
21639,650,2016,Sedan,Yes,Petrol,1.4 Turbo,4.0,Tiptronic,Front,Black,10,CHEVROLET Cruze,61640
17249,0,2009,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,Silver,10,FORD Fusion,152236
19757,585,2013,Sedan,No,Petrol,1.8,4.0,Automatic,Front,Blue,6,TOYOTA Prius,85481
1000,0,1983,Sedan,No,Petrol,1.3,4.0,Manual,4x4,Beige,0,VAZ 2121 (Niva),0
11604,0,2001,Jeep,Yes,CNG,4.7,8.0,Automatic,4x4,Grey,12,JEEP Grand Cherokee,184920
51746,0,1953,Sedan,No,Petrol,2,4.0,Manual,Rear,Beige,0,GAZ 20,0
32302,0,2013,Sedan,Yes,Hybrid,2.5,6.0,Automatic,Front,Blue,6,TOYOTA Camry,45733
40390,891,2016,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Silver,4,HYUNDAI Santa FE,83520
9879,761,2010,Hatchback,No,Hybrid,1.8,4.0,Automatic,Front,Grey,12,TOYOTA Prius,90720
15681,382,2015,Sedan,Yes,Hybrid,2,4.0,Tiptronic,Front,Grey,10,LINCOLN MKZ hybrid,85542
16621,0,2014,Sedan,No,Petrol,1.8,4.0,Tiptronic,Front,Carnelian red,0,HYUNDAI Elantra,65617
17719,1017,2017,Sedan,No,Petrol,2,4.0,Automatic,Front,Silver,8,HYUNDAI Elantra SE,33489
7527,0,2002,Sedan,No,Petrol,2.3,4.0,Tiptronic,Front,White,2,MAZDA Mazda 6,93206
18245,0,2010,Sedan,No,Hybrid,1.8,4.0,Variator,Front,Black,4,TOYOTA Prius,107315
14113,586,2012,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,White,12,HYUNDAI Elantra,84168
16800,707,2011,Sedan,Yes,Diesel,2,4.0,Automatic,Front,Silver,4,SSANGYONG Actyon,108110
18817,0,2006,Sedan,Yes,Petrol,4,8.0,Tiptronic,Rear,Black,12,BMW 740,111847
13485,0,2009,Coupe,Yes,Petrol,2.8,6.0,Automatic,Rear,Black,6,BMW 130,101283
26343,890,2016,Sedan,Yes,Petrol,2,4.0,Automatic,Front,Black,4,KIA Optima,17019
6899,760,2010,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,Silver,4,CHEVROLET Cruze,93206
16091,836,2010,Coupe,Yes,Petrol,2,4.0,Automatic,Front,Grey,4,HYUNDAI Genesis,62137
52263,891,2016,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Black,4,HYUNDAI Santa FE,67124
23834,0,2013,Jeep,Yes,Petrol,1.6 Turbo,4.0,Tiptronic,Front,Silver,6,NISSAN Juke,91466
15367,0,2005,Sedan,Yes,Petrol,5,8.0,Tiptronic,Rear,Black,12,BMW 750,109983
2666,155,2015,Hatchback,Yes,Petrol,0.2,4.0,Automatic,Front,White,12,VOLKSWAGEN GTI,65007
27598,891,2016,Sedan,No,Petrol,2,4.0,Automatic,Front,White,8,HYUNDAI Elantra,25476
49751,765,2015,Sedan,Yes,Petrol,2,4.0,Automatic,Front,Black,4,HYUNDAI Sonata,15005
16000,0,2006,Sedan,No,Petrol,2.0 Turbo,4.0,Manual,4x4,White,6,SUBARU Legacy,690
9408,642,2012,Sedan,Yes,Diesel,2,4.0,Automatic,Front,Black,12,VOLKSWAGEN Jetta,74328
